title,company,location,salary_min,salary_max,description,created,category
Machine Learning Engineer,Stefanini,"Dearborn, Wayne County",123632.77,123632.77,"Stefanini Group is hiring! Stefanini is looking for a Machine Learning Engineer (Dearborn, MI) For quick apply, please reach out to Adil Khan at / We are seeking a Machine Learning who can build scalable and robust ML data pipelines in the cloud to process large volumes of connected vehicle data to support agentic initiatives. Build scalable and robust ML data pipelines in the cloud to process large volumes of connected vehicle data to support agentic initiatives. ResponsibilitiesOptimize exist…",2026-05-11T19:29:58Z,IT Jobs
Machine Learning Engineer,Stefanini,"Dearborn, Wayne County",158427.14,158427.14,"Stefanini Group is hiring! Stefanini is looking for a Machine Learning Engineer, Dearborn, MI (Onsite) For quick apply, please reach out Saurabh Kapoor at / You will be responsible for designing, building, deploying, and scaling complex self-running ML solutions - including Generative AI and Large Language Model (LLM) systems - in areas such as computer vision, perception, localization, natural language processing, and conversational AI. They automate and optimize the end-to-end ML and Gen AI m…",2026-04-14T15:16:57Z,IT Jobs
Senior Machine Learning Engineer,General Motors,"Center Line, Macomb County",215397.22,215397.22,"Job Description DUTIES: Research, design, and develop new machine learning solutions and algorithms for driverless technology company. Explore, prototype, validate, and iterate new algorithms and strategies. Drive efforts to optimize, supervise and refine on-road performance for models in production. Be considered one of the technical leaders of the department who guides current and future technology choices. May telecommute. Multiple positions available. REQUIREMENTS: Master's degree in Comput…",2026-05-20T14:13:37Z,Engineering Jobs
Staff Machine Learning Engineer,Upstart,US,230142.44,230142.44,"About Upstart At Upstart, we're united by a mission that matters: to radically reduce the cost and complexity of borrowing for all Americans. Every day, we bring creativity, experimentation, and advanced AI to reshape access to credit, helping millions move forward financially with clarity and confidence. As the leading AI lending marketplace, we partner with banks and credit unions to expand access to affordable credit through technology that's both radically intelligent and deeply human. Our …",2026-05-20T14:07:48Z,Engineering Jobs
Senior Machine Learning Engineer,SeatGeek,US,184477.4,184477.4,"SeatGeek believes live events are powerful experiences that unite humans. With our technological savvy and fan-first attitude we're simplifying and modernizing the ticketing industry. SeatGeek is a technology innovator on a mission to disrupt the $300 billion ticketing industry. We have the product, vision, and team to make life better for performers, venues, and fans, and build a generational consumer brand in the process. All we're missing is you. You will join a group that bridges the gap be…",2026-05-27T18:50:31Z,IT Jobs
Machine Learning Engineer,Long Finch Technologies,"Santa Clara, Santa Clara County",197931.61,197931.61,"Job Description Overview We are seeking a highly motivated Machine Learning Engineer to help build next-generation AI-powered search and generative experiences. In this role, you will leverage state-of-the-art machine learning techniques, large language models, and software engineering best practices to develop scalable solutions that enhance user experiences. You will work closely with cross-functional teams to design, deploy, evaluate, and optimize machine learning systems while contributing …",2026-06-08T14:29:29Z,IT Jobs
Machine Learning Developer,SAIC,"State Farm, Arlington County",140437.4,140437.4,"Job ID: 2611091 Location: Arlington, VA, US Date Posted: 2026-05-05 Category: Software Subcategory: SW Engineer Schedule: Full-Time Shift: Day Job Travel: Yes - 10% of the time Minimum Clearance Required: Secret Clearance Level Must Be Able to Obtain: None Potential for Remote Work: ORA_HYBRID Description SAIC is seeking a talented and experienced Machine Learning Developer to join our dynamic team. This position is hybrid in Arlington, VA with 2-3 days per week onsite at the Pentagon or the Ma…",2026-04-08T02:50:43Z,IT Jobs
Machine Learning Engineer,HTC Global Services,"Dearborn, Wayne County",99548.66,99548.66,"Job Title Machine Learning Engineer Overview / Summary We are seeking an experienced Machine Learning Engineer to design, implement, and maintain scalable machine learning and analytics pipeline solutions. The ideal candidate will have expertise in machine learning engineering, cloud platforms, DevSecOps practices, and data engineering technologies. This role involves building and optimizing ML infrastructure, deploying production-grade machine learning solutions, and collaborating with cross-f…",2026-04-27T20:30:00Z,IT Jobs
Machine Learning Engineer,Venture Global LNG,"State Farm, Arlington County",171766.31,171766.31,"Venture Global LNG (""Venture Global"") is a long-term, low-cost provider of American-produced liquefied natural gas. The company's two Louisiana-based export projects service the global demand for North American natural gas and support the long-term development of clean and reliable North American energy supplies. Using reliable, proven technology in an innovative plant design configuration, Venture Global's modular, mid-scale plant design will replace traditional designs as it allows for the sa…",2026-05-20T14:07:57Z,IT Jobs
Machine Learning Engineer,IMC,"Schiller Park, Cook County",236669.56,236669.56,"As a Machine Learning Engineer, you will play a pivotal role in building systems that drive the training and deployment of large-scale ML models across our global operations. You'll collaborate with leading researchers, hardware experts, and software engineers to build robust solutions that maximize the potential of GPU acceleration, distributed computing, and the latest open-source tools. Your work will influence our trading strategies by accelerating experimentation cycles that foster continu…",2026-06-09T18:44:09Z,IT Jobs
Machine Learning Engineer,PaloAlto Networks,"California, US",109117.82,109117.82,"Our Mission At Palo Alto Networks , we're united by a shared mission-to protect our digital way of life. We thrive at the intersection of innovation and impact, solving real-world problems with cutting-edge technology and bold thinking. Here, everyone has a voice, and every idea counts. If you're ready to do the most meaningful work of your career alongside people who are just as passionate as you are, you're in the right place. Who We Are In order to be the cybersecurity partner of choice, we …",2026-03-27T10:11:35Z,IT Jobs
Machine Learning Engineer,Booz Allen Hamilton,"Pimmit, Fairfax County",102113.11,102113.11,"Job Number: R0241353 Machine Learning Engineer The Opportunity: As an experienced AI and ML engineer, you know that machine learning is critical to understanding and processing massive datasets. Your ability to conduct statistical analyses on business processes using ML techniques makes you an integral part of delivering a customer-focused solution. We need your technical knowledge and desire to problem-solve to support innovation across the DoD market. As a machine learning engineer on our def…",2026-05-30T07:02:26Z,Engineering Jobs
Machine Learning Engineer,Kforce Technology Staffing,"Northlake, DeKalb County",110081.93,110081.93,"RESPONSIBILITIES: Kforce has a client in Atlanta, GA that is seeking a Machine Learning Engineer responsible for developing, implementing and maintaining knowledge-based or artificial intelligence application systems. The Machine Learning Engineer should ensure that information is converted into a format that is digestible and easy for end users to access the information and utilize it optimally. REQUIREMENTS: * 3 years (Mid) or 5 years (Senior) experience with shipping ML systems into producti…",2026-06-09T14:36:07Z,IT Jobs
Senior Lead Machine Learning Engineer (Intelligent Foundations and Experiences),Capital One,"McLean, Pierce County",207899.5,207899.5,"Job Description Senior Lead Machine Learning Engineer (Intelligent Foundations and Experiences) As a Capital One Machine Learning Engineer (MLE) , you'll be part of an Agile team dedicated to productionizing machine learning applications and systems at scale. You’ll participate in the detailed technical design, development, and implementation of machine learning applications using existing and emerging technology platforms. You’ll focus on machine learning architectural design, develop and revi…",2026-05-21T00:20:04Z,IT Jobs
